administrative_area_level_2,date,confirmed,deaths,population
Nebraska,2020-06-07,91,0,1934408
Nebraska,2020-06-08,118,0,1934408
Nebraska,2020-06-09,136,3,1934408
Nebraska,2020-06-10,137,10,1934408
Nebraska,2020-06-11,290,8,1934408
Nebraska,2020-06-12,198,4,1934408
Nebraska,2020-06-13,121,0,1934408
Nebraska,2020-06-14,101,0,1934408
Nebraska,2020-06-15,125,5,1934408
Nebraska,2020-06-16,171,10,1934408
Nebraska,2020-06-17,195,3,1934408
Nebraska,2020-06-18,189,5,1934408
Nebraska,2020-06-19,176,5,1934408
Nebraska,2020-06-20,116,0,1934408
Nebraska,2020-06-21,103,3,1934408
Nebraska,2020-06-22,147,3,1934408
Nebraska,2020-06-23,134,7,1934408
Nebraska,2020-06-24,129,1,1934408
Nebraska,2020-06-25,126,3,1934408
Nebraska,2020-06-26,178,4,1934408
Nebraska,2020-06-27,251,1,1934408
Nebraska,2020-06-28,125,0,1934408
Nebraska,2020-06-29,164,2,1934408
Nebraska,2020-06-30,130,6,1934408
Nebraska,2020-07-01,131,3,1934408
Nebraska,2020-07-02,151,2,1934408
Nebraska,2020-07-03,184,1,1934408
Nebraska,2020-07-04,166,0,1934408
Nebraska,2020-07-05,111,0,1934408
Nebraska,2020-07-06,115,1,1934408
Nebraska,2020-07-07,153,1,1934408
Nebraska,2020-07-08,232,4,1934408
Nebraska,2020-07-09,221,3,1934408
Nebraska,2020-07-10,176,0,1934408
Nebraska,2020-07-11,201,2,1934408
Nebraska,2020-07-12,179,0,1934408
Nebraska,2020-07-13,230,2,1934408
Nebraska,2020-07-14,273,1,1934408
Nebraska,2020-07-15,262,3,1934408
Nebraska,2020-07-16,199,5,1934408
Nebraska,2020-07-17,183,1,1934408
Nebraska,2020-07-18,184,0,1934408
Nebraska,2020-07-19,92,0,1934408
Nebraska,2020-07-20,210,5,1934408
Nebraska,2020-07-21,343,0,1934408
Nebraska,2020-07-22,296,1,1934408
Nebraska,2020-07-23,332,4,1934408
Nebraska,2020-07-24,356,4,1934408
Nebraska,2020-07-25,238,0,1934408
Nebraska,2020-07-26,206,0,1934408
Nebraska,2020-07-27,281,0,1934408
Nebraska,2020-07-28,241,4,1934408
Nebraska,2020-07-29,308,5,1934408
Nebraska,2020-07-30,318,2,1934408
Nebraska,2020-07-31,445,5,1934408
Nebraska,2020-08-01,180,0,1934408
Nebraska,2020-08-02,311,0,1934408
Nebraska,2020-08-03,254,0,1934408
Nebraska,2020-08-04,222,5,1934408
Nebraska,2020-08-05,311,3,1934408
Nebraska,2020-08-06,332,5,1934408
Nebraska,2020-08-07,283,5,1934408
Nebraska,2020-08-08,141,1,1934408
Nebraska,2020-08-09,187,0,1934408
Nebraska,2020-08-10,264,1,1934408
Nebraska,2020-08-11,334,3,1934408
Nebraska,2020-08-12,214,2,1934408
Nebraska,2020-08-13,416,3,1934408
Nebraska,2020-08-14,328,1,1934408
Nebraska,2020-08-15,253,0,1934408
Nebraska,2020-08-16,131,0,1934408
Nebraska,2020-08-17,191,0,1934408
Nebraska,2020-08-18,262,7,1934408
Nebraska,2020-08-19,215,3,1934408
Nebraska,2020-08-20,308,4,1934408
Nebraska,2020-08-21,278,4,1934408
Nebraska,2020-08-22,154,1,1934408
Nebraska,2020-08-23,109,2,1934408
Nebraska,2020-08-24,158,0,1934408
Nebraska,2020-08-25,332,2,1934408
Nebraska,2020-08-26,348,4,1934408
Nebraska,2020-08-27,374,4,1934408
Nebraska,2020-08-28,335,5,1934408
Nebraska,2020-08-29,317,1,1934408
Nebraska,2020-08-30,293,0,1934408
Nebraska,2020-08-31,241,2,1934408
Nebraska,2020-09-01,287,3,1934408
Nebraska,2020-09-02,421,3,1934408
Nebraska,2020-09-03,474,2,1934408
Nebraska,2020-09-04,192,1,1934408
Nebraska,2020-09-05,144,4,1934408
Nebraska,2020-09-06,86,0,1934408
Nebraska,2020-09-07,84,0,1934408
Nebraska,2020-09-08,502,3,1934408
Nebraska,2020-09-09,440,16,1934408
Nebraska,2020-09-10,456,6,1934408
Nebraska,2020-09-11,468,9,1934408
Nebraska,2020-09-12,267,0,1934408
Nebraska,2020-09-13,80,0,1934408
Nebraska,2020-09-14,454,1,1934408
Nebraska,2020-09-15,328,1,1934408
Nebraska,2020-09-16,449,4,1934408
Nebraska,2020-09-17,502,2,1934408
Nebraska,2020-09-18,466,0,1934408
Nebraska,2020-09-19,410,0,1934408
Nebraska,2020-09-20,286,0,1934408
Nebraska,2020-09-21,305,7,1934408
Nebraska,2020-09-22,440,9,1934408
Nebraska,2020-09-23,450,4,1934408
Nebraska,2020-09-24,453,1,1934408
Nebraska,2020-09-25,431,5,1934408
Nebraska,2020-09-26,434,1,1934408
Nebraska,2020-09-27,467,1,1934408
Nebraska,2020-09-28,515,2,1934408
Nebraska,2020-09-29,466,6,1934408
Nebraska,2020-09-30,520,0,1934408
Nebraska,2020-10-01,621,4,1934408
Nebraska,2020-10-02,792,1,1934408
Nebraska,2020-10-03,426,5,1934408
Nebraska,2020-10-04,404,1,1934408
Nebraska,2020-10-05,452,5,1934408
Nebraska,2020-10-06,498,2,1934408
Nebraska,2020-10-07,639,5,1934408
Nebraska,2020-10-08,663,2,1934408
Nebraska,2020-10-09,109,4,1934408
Nebraska,2020-10-10,1719,3,1934408
Nebraska,2020-10-11,495,0,1934408
Nebraska,2020-10-12,457,4,1934408
Nebraska,2020-10-13,704,4,1934408
Nebraska,2020-10-14,924,3,1934408
Nebraska,2020-10-15,961,10,1934408
Nebraska,2020-10-16,1296,10,1934408
Nebraska,2020-10-17,610,1,1934408
Nebraska,2020-10-18,734,0,1934408
Nebraska,2020-10-19,749,11,1934408
Nebraska,2020-10-20,592,7,1934408
Nebraska,2020-10-21,899,11,1934408
Nebraska,2020-10-22,977,3,1934408
Nebraska,2020-10-23,1392,9,1934408
Nebraska,2020-10-24,587,9,1934408
Nebraska,2020-10-25,585,1,1934408
Nebraska,2020-10-26,843,4,1934408
Nebraska,2020-10-27,860,14,1934408
Nebraska,2020-10-28,1130,8,1934408
Nebraska,2020-10-29,1468,12,1934408
Nebraska,2020-10-30,1549,2,1934408
Nebraska,2020-10-31,1062,6,1934408
Nebraska,2020-11-01,905,7,1934408
Nebraska,2020-11-02,1239,1,1934408
Nebraska,2020-11-03,1215,3,1934408
Nebraska,2020-11-04,2025,11,1934408
Nebraska,2020-11-05,1916,5,1934408
Nebraska,2020-11-06,2632,29,1934408
Nebraska,2020-11-07,1702,5,1934408
Nebraska,2020-11-08,1574,0,1934408
Nebraska,2020-11-09,1582,4,1934408
Nebraska,2020-11-10,2192,26,1934408
Nebraska,2020-11-11,2234,0,1934408
Nebraska,2020-11-12,2760,27,1934408
Nebraska,2020-11-13,2273,22,1934408
Nebraska,2020-11-14,1824,1,1934408
Nebraska,2020-11-15,1327,1,1934408
Nebraska,2020-11-16,3546,14,1934408
Nebraska,2020-11-17,2098,22,1934408
Nebraska,2020-11-18,2812,10,1934408
Nebraska,2020-11-19,2708,24,1934408
Nebraska,2020-11-20,2590,59,1934408
Nebraska,2020-11-21,1310,8,1934408
Nebraska,2020-11-22,836,4,1934408
Nebraska,2020-11-23,2373,25,1934408
Nebraska,2020-11-24,1495,23,1934408
Nebraska,2020-11-25,2530,23,1934408
Nebraska,2020-11-26,2665,3,1934408
Nebraska,2020-11-27,1540,6,1934408
Nebraska,2020-11-28,1156,4,1934408
Nebraska,2020-11-29,1202,4,1934408
Nebraska,2020-11-30,2021,22,1934408
Nebraska,2020-12-01,1753,45,1934408
Nebraska,2020-12-02,2343,47,1934408
Nebraska,2020-12-03,1984,41,1934408
Nebraska,2020-12-04,1845,25,1934408
Nebraska,2020-12-05,2135,3,1934408
Nebraska,2020-12-06,1215,11,1934408
Nebraska,2020-12-07,1600,32,1934408
Nebraska,2020-12-08,1410,44,1934408
Nebraska,2020-12-09,1427,16,1934408
Nebraska,2020-12-10,1701,47,1934408
Nebraska,2020-12-11,1271,19,1934408
Nebraska,2020-12-12,740,18,1934408
Nebraska,2020-12-13,1228,4,1934408
Nebraska,2020-12-14,627,43,1934408
Nebraska,2020-12-15,1579,22,1934408
Nebraska,2020-12-16,1343,8,1934408
Nebraska,2020-12-17,1181,10,1934408
Nebraska,2020-12-18,1339,18,1934408
Nebraska,2020-12-19,669,5,1934408
Nebraska,2020-12-20,738,10,1934408
Nebraska,2020-12-21,948,25,1934408
Nebraska,2020-12-22,1148,13,1934408
Nebraska,2020-12-23,1319,44,1934408
Nebraska,2020-12-24,752,4,1934408
Nebraska,2020-12-25,622,0,1934408
Nebraska,2020-12-26,312,1,1934408
Nebraska,2020-12-27,614,0,1934408
Nebraska,2020-12-28,1017,30,1934408
Nebraska,2020-12-29,989,16,1934408
Nebraska,2020-12-30,1493,10,1934408
Nebraska,2020-12-31,1410,39,1934408
Nebraska,2021-01-01,772,17,1934408
Nebraska,2021-01-02,763,1,1934408
Nebraska,2021-01-03,707,0,1934408
Nebraska,2021-01-04,741,19,1934408
Nebraska,2021-01-05,1289,20,1934408
Nebraska,2021-01-06,1558,9,1934408
Nebraska,2021-01-07,965,125,1934408
Nebraska,2021-01-08,1065,0,1934408
Nebraska,2021-01-09,990,4,1934408
Nebraska,2021-01-10,356,3,1934408
Nebraska,2021-01-11,654,20,1934408
Nebraska,2021-01-12,1035,24,1934408
Nebraska,2021-01-13,1470,11,1934408
Nebraska,2021-01-14,931,15,1934408
Nebraska,2021-01-15,804,19,1934408
Nebraska,2021-01-16,0,0,1934408
Nebraska,2021-01-17,1019,1,1934408
Nebraska,2021-01-18,314,3,1934408
Nebraska,2021-01-19,459,6,1934408
Nebraska,2021-01-20,1969,22,1934408
Nebraska,2021-01-21,816,13,1934408
Nebraska,2021-01-22,1024,11,1934408
Nebraska,2021-01-23,478,6,1934408
Nebraska,2021-01-24,267,0,1934408
Nebraska,2021-01-25,609,18,1934408
Nebraska,2021-01-26,301,13,1934408
Nebraska,2021-01-27,696,13,1934408
Nebraska,2021-01-28,738,3,1934408
Nebraska,2021-01-29,124,7,1934408
Nebraska,2021-01-30,860,5,1934408
Nebraska,2021-01-31,194,0,1934408
Nebraska,2021-02-01,349,6,1934408
Nebraska,2021-02-02,441,5,1934408
Nebraska,2021-02-03,575,6,1934408
Nebraska,2021-02-04,484,25,1934408
Nebraska,2021-02-05,477,9,1934408
Nebraska,2021-02-06,333,5,1934408
Nebraska,2021-02-07,285,0,1934408
Nebraska,2021-02-08,250,11,1934408
Nebraska,2021-02-09,370,8,1934408
Nebraska,2021-02-10,501,9,1934408
Nebraska,2021-02-11,344,8,1934408
Nebraska,2021-02-12,444,7,1934408
Nebraska,2021-02-13,833,0,1934408
Nebraska,2021-02-14,209,0,1934408
Nebraska,2021-02-15,103,1,1934408
Nebraska,2021-02-16,143,4,1934408
Nebraska,2021-02-17,311,18,1934408
Nebraska,2021-02-18,266,5,1934408
Nebraska,2021-02-19,468,16,1934408
Nebraska,2021-02-20,213,2,1934408
Nebraska,2021-02-21,200,0,1934408
Nebraska,2021-02-22,257,2,1934408
Nebraska,2021-02-23,218,1,1934408
Nebraska,2021-02-24,423,7,1934408
Nebraska,2021-02-25,403,4,1934408
Nebraska,2021-02-26,203,12,1934408
Nebraska,2021-02-27,239,4,1934408
Nebraska,2021-02-28,193,0,1934408
Nebraska,2021-03-01,258,6,1934408
Nebraska,2021-03-02,338,5,1934408
Nebraska,2021-03-03,288,3,1934408
Nebraska,2021-03-04,339,0,1934408
Nebraska,2021-03-05,350,9,1934408
Nebraska,2021-03-06,213,1,1934408
Nebraska,2021-03-07,220,0,1934408
Nebraska,2021-03-08,242,1,1934408
Nebraska,2021-03-09,260,0,1934408
Nebraska,2021-03-10,338,10,1934408
Nebraska,2021-03-11,273,3,1934408
Nebraska,2021-03-12,305,2,1934408
Nebraska,2021-03-13,164,0,1934408
Nebraska,2021-03-14,163,0,1934408
Nebraska,2021-03-15,391,0,1934408
Nebraska,2021-03-16,206,2,1934408
Nebraska,2021-03-17,250,0,1934408
Nebraska,2021-03-18,300,3,1934408
Nebraska,2021-03-19,274,2,1934408
Nebraska,2021-03-20,215,0,1934408
Nebraska,2021-03-21,107,0,1934408
Nebraska,2021-03-22,332,1,1934408
Nebraska,2021-03-23,277,0,1934408
Nebraska,2021-03-24,233,29,1934408
Nebraska,2021-03-25,304,7,1934408
Nebraska,2021-03-26,275,0,1934408
Nebraska,2021-03-27,494,1,1934408
Nebraska,2021-03-28,160,0,1934408
Nebraska,2021-03-29,0,0,1934408
Nebraska,2021-03-30,310,1,1934408
Nebraska,2021-03-31,439,1,1934408
Nebraska,2021-04-01,553,0,1934408
Nebraska,2021-04-02,981,0,1934408
Nebraska,2021-04-03,434,3,1934408
Nebraska,2021-04-04,242,0,1934408
Nebraska,2021-04-05,146,2,1934408
Nebraska,2021-04-06,299,1,1934408
Nebraska,2021-04-07,528,1,1934408
Nebraska,2021-04-08,403,26,1934408
Nebraska,2021-04-09,386,11,1934408
Nebraska,2021-04-10,436,1,1934408
Nebraska,2021-04-11,197,1,1934408
Nebraska,2021-04-12,144,4,1934408
Nebraska,2021-04-13,331,3,1934408
Nebraska,2021-04-14,392,0,1934408
Nebraska,2021-04-15,309,0,1934408
Nebraska,2021-04-16,409,3,1934408
Nebraska,2021-04-17,505,4,1934408
Nebraska,2021-04-18,176,0,1934408
Nebraska,2021-04-19,140,9,1934408
Nebraska,2021-04-20,495,4,1934408
Nebraska,2021-04-21,488,2,1934408
Nebraska,2021-04-22,309,0,1934408
Nebraska,2021-04-23,292,6,1934408
Nebraska,2021-04-24,383,1,1934408
Nebraska,2021-04-25,152,0,1934408
Nebraska,2021-04-26,100,5,1934408
Nebraska,2021-04-27,258,1,1934408
Nebraska,2021-04-28,251,0,1934408
Nebraska,2021-04-29,218,3,1934408
Nebraska,2021-04-30,267,1,1934408
Nebraska,2021-05-01,206,0,1934408
Nebraska,2021-05-02,95,0,1934408
Nebraska,2021-05-03,98,5,1934408
Nebraska,2021-05-04,256,1,1934408
Nebraska,2021-05-05,239,0,1934408
Nebraska,2021-05-06,213,7,1934408
Nebraska,2021-05-07,220,1,1934408
Nebraska,2021-05-08,194,0,1934408
Nebraska,2021-05-09,87,0,1934408
Nebraska,2021-05-10,66,0,1934408
Nebraska,2021-05-11,411,0,1934408
Nebraska,2021-05-12,177,12,1934408
Nebraska,2021-05-13,159,2,1934408
Nebraska,2021-05-14,88,0,1934408
Nebraska,2021-05-15,0,0,1934408
Nebraska,2021-05-16,0,0,1934408
Nebraska,2021-05-17,177,0,1934408
Nebraska,2021-05-18,100,0,1934408
Nebraska,2021-05-19,64,3,1934408
Nebraska,2021-05-20,104,1,1934408
Nebraska,2021-05-21,104,9,1934408
Nebraska,2021-05-22,0,0,1934408
Nebraska,2021-05-23,0,0,1934408
Nebraska,2021-05-24,170,1,1934408
Nebraska,2021-05-25,58,0,1934408
Nebraska,2021-05-26,94,0,1934408
Nebraska,2021-05-27,58,1,1934408
Nebraska,2021-05-28,374,116,1934408
Nebraska,2021-05-29,29,1,1934408
Nebraska,2021-05-30,0,0,1934408
Nebraska,2021-05-31,10,0,1934408
Nebraska,2021-06-01,120,2,1934408
Nebraska,2021-06-02,28,3,1934408
Nebraska,2021-06-03,47,4,1934408
Nebraska,2021-06-04,35,8,1934408
Nebraska,2021-06-05,0,0,1934408
Nebraska,2021-06-06,6,0,1934408
Nebraska,2021-06-07,88,1,1934408
Nebraska,2021-06-08,43,2,1934408
Nebraska,2021-06-09,25,1,1934408
Nebraska,2021-06-10,24,0,1934408
Nebraska,2021-06-11,52,1,1934408
Nebraska,2021-06-12,0,0,1934408
Nebraska,2021-06-13,0,0,1934408
Nebraska,2021-06-14,72,0,1934408
Nebraska,2021-06-15,21,0,1934408
Nebraska,2021-06-16,30,0,1934408
Nebraska,2021-06-17,46,0,1934408
Nebraska,2021-06-18,23,1,1934408
Nebraska,2021-06-19,7,1,1934408
Nebraska,2021-06-20,0,0,1934408
Nebraska,2021-06-21,84,0,1934408
Nebraska,2021-06-22,16,0,1934408
Nebraska,2021-06-23,49,0,1934408
Nebraska,2021-06-24,33,0,1934408
Nebraska,2021-06-25,27,0,1934408
Nebraska,2021-06-26,18,0,1934408
Nebraska,2021-06-27,0,0,1934408
Nebraska,2021-06-28,80,0,1934408
Nebraska,2021-06-29,75,1,1934408
Nebraska,2021-06-30,28,0,1934408
Nebraska,2021-07-01,49,0,1934408
Nebraska,2021-07-02,46,0,1934408
Nebraska,2021-07-03,0,0,1934408
Nebraska,2021-07-04,6,0,1934408
Nebraska,2021-07-05,0,0,1934408
Nebraska,2021-07-06,119,1,1934408
Nebraska,2021-07-07,70,0,1934408
Nebraska,2021-07-08,65,2,1934408
Nebraska,2021-07-09,73,1,1934408
Nebraska,2021-07-10,10,0,1934408
Nebraska,2021-07-11,9,0,1934408
Nebraska,2021-07-12,171,0,1934408
Nebraska,2021-07-13,102,3,1934408
Nebraska,2021-07-14,127,8,1934408
Nebraska,2021-07-15,111,0,1934408
Nebraska,2021-07-16,150,1,1934408
Nebraska,2021-07-17,0,0,1934408
Nebraska,2021-07-18,0,0,1934408
Nebraska,2021-07-19,306,6,1934408
Nebraska,2021-07-20,140,1,1934408
Nebraska,2021-07-21,135,4,1934408
Nebraska,2021-07-22,164,0,1934408
Nebraska,2021-07-23,233,0,1934408
Nebraska,2021-07-24,0,0,1934408
Nebraska,2021-07-25,0,0,1934408
Nebraska,2021-07-26,389,0,1934408
Nebraska,2021-07-27,333,1,1934408
Nebraska,2021-07-28,287,0,1934408
Nebraska,2021-07-29,238,2,1934408
Nebraska,2021-07-30,364,1,1934408
Nebraska,2021-07-31,0,0,1934408
Nebraska,2021-08-01,0,0,1934408
Nebraska,2021-08-02,545,0,1934408
Nebraska,2021-08-03,448,2,1934408
Nebraska,2021-08-04,381,0,1934408
Nebraska,2021-08-05,412,1,1934408
Nebraska,2021-08-06,394,2,1934408
Nebraska,2021-08-07,0,0,1934408
Nebraska,2021-08-08,0,0,1934408
Nebraska,2021-08-09,742,4,1934408
Nebraska,2021-08-10,544,0,1934408
Nebraska,2021-08-11,483,1,1934408
Nebraska,2021-08-12,504,3,1934408
Nebraska,2021-08-13,500,3,1934408
Nebraska,2021-08-14,0,0,1934408
Nebraska,2021-08-15,0,0,1934408
Nebraska,2021-08-16,1017,0,1934408
Nebraska,2021-08-17,655,2,1934408
Nebraska,2021-08-18,611,0,1934408
Nebraska,2021-08-19,660,3,1934408
Nebraska,2021-08-20,409,1,1934408
Nebraska,2021-08-21,0,0,1934408
Nebraska,2021-08-22,0,0,1934408
Nebraska,2021-08-23,1550,2,1934408
Nebraska,2021-08-24,797,4,1934408
Nebraska,2021-08-25,926,4,1934408
Nebraska,2021-08-26,776,2,1934408
Nebraska,2021-08-27,867,3,1934408
Nebraska,2021-08-28,0,0,1934408
Nebraska,2021-08-29,0,0,1934408
Nebraska,2021-08-30,1447,3,1934408
Nebraska,2021-08-31,1136,3,1934408
Nebraska,2021-09-01,857,4,1934408
Nebraska,2021-09-02,1107,5,1934408
Nebraska,2021-09-03,1102,0,1934408
Nebraska,2021-09-04,0,0,1934408
Nebraska,2021-09-05,0,0,1934408
Nebraska,2021-09-06,1660,0,1934408
Nebraska,2021-09-07,128,3,1934408
Nebraska,2021-09-08,1156,0,1934408
Nebraska,2021-09-09,955,3,1934408
Nebraska,2021-09-10,940,3,1934408
Nebraska,2021-09-11,0,0,1934408
Nebraska,2021-09-12,0,0,1934408
Nebraska,2021-09-13,1629,0,1934408
Nebraska,2021-09-14,1062,5,1934408
Nebraska,2021-09-15,1057,8,1934408
Nebraska,2021-09-16,999,3,1934408
Nebraska,2021-09-17,881,2,1934408
Nebraska,2021-09-18,0,0,1934408
Nebraska,2021-09-19,0,0,1934408
Nebraska,2021-09-20,1418,3,1934408
Nebraska,2021-09-21,994,5,1934408
Nebraska,2021-09-22,881,9,1934408
Nebraska,2021-09-23,683,5,1934408
Nebraska,2021-09-24,712,1,1934408
Nebraska,2021-09-25,0,0,1934408
Nebraska,2021-09-26,0,0,1934408
Nebraska,2021-09-27,1308,4,1934408
Nebraska,2021-09-28,1057,160,1934408
Nebraska,2021-09-29,676,14,1934408
Nebraska,2021-09-30,933,5,1934408
Nebraska,2021-10-01,630,8,1934408
Nebraska,2021-10-02,0,0,1934408
Nebraska,2021-10-03,0,0,1934408
Nebraska,2021-10-04,1302,0,1934408
Nebraska,2021-10-05,757,0,1934408
Nebraska,2021-10-06,804,1,1934408
Nebraska,2021-10-07,782,1,1934408
Nebraska,2021-10-08,826,3,1934408
Nebraska,2021-10-09,0,10,1934408
Nebraska,2021-10-10,0,0,1934408
Nebraska,2021-10-11,1321,0,1934408
Nebraska,2021-10-12,545,1,1934408
Nebraska,2021-10-13,838,14,1934408
Nebraska,2021-10-14,739,15,1934408
Nebraska,2021-10-15,701,12,1934408
Nebraska,2021-10-16,0,1,1934408
Nebraska,2021-10-17,0,0,1934408
Nebraska,2021-10-18,1123,0,1934408
Nebraska,2021-10-19,619,122,1934408
Nebraska,2021-10-20,738,0,1934408
Nebraska,2021-10-21,802,4,1934408
Nebraska,2021-10-22,823,10,1934408
Nebraska,2021-10-23,0,0,1934408
Nebraska,2021-10-24,0,0,1934408
Nebraska,2021-10-25,1037,0,1934408
Nebraska,2021-10-26,853,3,1934408
Nebraska,2021-10-27,598,1,1934408
Nebraska,2021-10-28,866,12,1934408
Nebraska,2021-10-29,660,0,1934408
Nebraska,2021-10-30,0,21,1934408
Nebraska,2021-10-31,0,0,1934408
Nebraska,2021-11-01,1471,0,1934408
Nebraska,2021-11-02,1089,9,1934408
Nebraska,2021-11-03,972,3,1934408
Nebraska,2021-11-04,912,1,1934408
Nebraska,2021-11-05,1025,13,1934408
Nebraska,2021-11-06,0,0,1934408
Nebraska,2021-11-07,0,0,1934408
Nebraska,2021-11-08,1512,0,1934408
Nebraska,2021-11-09,1238,39,1934408
Nebraska,2021-11-10,958,2,1934408
Nebraska,2021-11-11,1257,0,1934408
Nebraska,2021-11-12,997,2,1934408
Nebraska,2021-11-13,0,4,1934408
Nebraska,2021-11-14,0,0,1934408
Nebraska,2021-11-15,1970,0,1934408
Nebraska,2021-11-16,868,22,1934408
Nebraska,2021-11-17,1067,15,1934408
Nebraska,2021-11-18,1199,7,1934408
Nebraska,2021-11-19,1088,6,1934408
Nebraska,2021-11-20,0,10,1934408
Nebraska,2021-11-21,0,0,1934408
Nebraska,2021-11-22,1785,0,1934408
Nebraska,2021-11-23,1211,4,1934408
Nebraska,2021-11-24,926,20,1934408
Nebraska,2021-11-25,0,0,1934408
Nebraska,2021-11-26,0,0,1934408
Nebraska,2021-11-27,0,0,1934408
Nebraska,2021-11-28,0,14,1934408
Nebraska,2021-11-29,3026,0,1934408
Nebraska,2021-11-30,1444,9,1934408
Nebraska,2021-12-01,1384,3,1934408
Nebraska,2021-12-02,1305,10,1934408
Nebraska,2021-12-03,1418,12,1934408
Nebraska,2021-12-04,0,0,1934408
Nebraska,2021-12-05,0,0,1934408
Nebraska,2021-12-06,2078,0,1934408
Nebraska,2021-12-07,1437,22,1934408
Nebraska,2021-12-08,1207,29,1934408
Nebraska,2021-12-09,1190,10,1934408
Nebraska,2021-12-10,1096,19,1934408
Nebraska,2021-12-11,0,3,1934408
Nebraska,2021-12-12,0,0,1934408
Nebraska,2021-12-13,1534,0,1934408
Nebraska,2021-12-14,1221,8,1934408
Nebraska,2021-12-15,1022,5,1934408
Nebraska,2021-12-16,935,6,1934408
Nebraska,2021-12-17,776,0,1934408
Nebraska,2021-12-18,0,11,1934408
Nebraska,2021-12-19,0,5,1934408
Nebraska,2021-12-20,1427,0,1934408
Nebraska,2021-12-21,1054,4,1934408
Nebraska,2021-12-22,1269,5,1934408
Nebraska,2021-12-23,900,10,1934408
Nebraska,2021-12-24,0,0,1934408
Nebraska,2021-12-25,0,0,1934408
Nebraska,2021-12-26,0,0,1934408
Nebraska,2021-12-27,0,10,1934408
Nebraska,2021-12-28,3635,4,1934408
Nebraska,2021-12-29,1710,5,1934408
Nebraska,2021-12-30,1831,0,1934408
Nebraska,2021-12-31,0,0,1934408
Nebraska,2022-01-01,0,0,1934408
Nebraska,2022-01-02,0,0,1934408
Nebraska,2022-01-03,6135,2,1934408
Nebraska,2022-01-04,2468,6,1934408
Nebraska,2022-01-05,2663,29,1934408
Nebraska,2022-01-06,3533,43,1934408
Nebraska,2022-01-07,2872,40,1934408
Nebraska,2022-01-08,0,12,1934408
Nebraska,2022-01-09,0,0,1934408
Nebraska,2022-01-10,7713,0,1934408
Nebraska,2022-01-11,4237,18,1934408
Nebraska,2022-01-12,3776,9,1934408
Nebraska,2022-01-13,5041,32,1934408
Nebraska,2022-01-14,7220,13,1934408
Nebraska,2022-01-15,0,0,1934408
Nebraska,2022-01-16,0,0,1934408
Nebraska,2022-01-17,8112,0,1934408
Nebraska,2022-01-18,4963,3,1934408
Nebraska,2022-01-19,5499,5,1934408
Nebraska,2022-01-20,5315,14,1934408
Nebraska,2022-01-21,5252,7,1934408
Nebraska,2022-01-22,0,0,1934408
Nebraska,2022-01-23,0,0,1934408
Nebraska,2022-01-24,8367,0,1934408
Nebraska,2022-01-25,4187,35,1934408
Nebraska,2022-01-26,3339,28,1934408
Nebraska,2022-01-27,3615,25,1934408
Nebraska,2022-01-28,2794,9,1934408
Nebraska,2022-01-29,0,0,1934408
Nebraska,2022-01-30,0,0,1934408
Nebraska,2022-01-31,3968,0,1934408
Nebraska,2022-02-01,2130,39,1934408
Nebraska,2022-02-02,1688,0,1934408
Nebraska,2022-02-03,1551,26,1934408
Nebraska,2022-02-04,1098,24,1934408
Nebraska,2022-02-05,0,0,1934408
Nebraska,2022-02-06,0,0,1934408
Nebraska,2022-02-07,1662,0,1934408
Nebraska,2022-02-08,1254,47,1934408
Nebraska,2022-02-09,684,0,1934408
Nebraska,2022-02-10,655,7,1934408
Nebraska,2022-02-11,613,6,1934408
Nebraska,2022-02-12,0,0,1934408
Nebraska,2022-02-13,0,0,1934408
Nebraska,2022-02-14,413,0,1934408
Nebraska,2022-02-15,644,15,1934408
Nebraska,2022-02-16,226,40,1934408
Nebraska,2022-02-17,245,1,1934408
Nebraska,2022-02-18,412,12,1934408
Nebraska,2022-02-19,0,0,1934408
Nebraska,2022-02-20,0,0,1934408
Nebraska,2022-02-21,300,0,1934408
Nebraska,2022-02-22,264,18,1934408
Nebraska,2022-02-23,325,43,1934408
Nebraska,2022-02-24,32,10,1934408
Nebraska,2022-02-25,47,2,1934408
Nebraska,2022-02-26,0,0,1934408
Nebraska,2022-02-27,0,0,1934408
